doi,title,date,tier,program,grant,acronym,call,disc,stage,stage_frac,proj_start,proj_end,proj_status,madmp,schema_ok,n_datasets,n_dist,personal,sensitive,ethics,challenging,access,url,dl
10.5281/zenodo.5875222,"Eficácia do Priming na Estimulação Magnética Transcraniana Repetitiva (EMTr) no tratamento adjuvante do Transtorno Obsessivo Compulsivo (TOC): ensaio clínico randomizado, duplo-cego e sham-controlado.",2022-01-19,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5875222,
10.5281/zenodo.5878296,Deliverable 1.10 Final version of the DMP,2022-01-19,Horizon 2020,H2020,817863,EURAKNOS,H2020-RUR-2018-2020,agricultural sciences,late,1.359,2019-01-01,2021-03-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5878296,
10.5281/zenodo.5845344,D2.4 - Data Management Plan v3,2022-01-13,Horizon 2020,H2020,769355,PIXEL,H2020-MG-2016-2017,engineering and technology,late,1.084,2018-05-01,2021-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5845344,
10.5281/zenodo.5841502,MADVIR DMP,2022-01-12,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,late,0.702,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5841502,
10.5281/zenodo.5841312,ARDIG DMP,2022-01-12,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,late,0.702,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5841312,
10.5281/zenodo.5841166,METASTAVA DMP,2022-01-12,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,late,0.702,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5841166,
10.5281/zenodo.5840430,AIRSAMPLE DMP,2022-01-12,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,late,0.702,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5840430,
10.5281/zenodo.5838519,INDEX: Vākāṭaka inscriptions,2022-01-11,Other EU,EC,609823,ASIA,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5838519,
10.5281/zenodo.5830770,Deliverable 1.6 Revised version of the DMP,2022-01-08,Horizon 2020,H2020,817863,EURAKNOS,H2020-RUR-2018-2020,agricultural sciences,late,1.345,2019-01-01,2021-03-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5830770,
10.5281/zenodo.5830756,Deliverable 1.3 Data Management Plan,2022-01-08,Horizon 2020,H2020,817863,EURAKNOS,H2020-RUR-2018-2020,agricultural sciences,late,1.345,2019-01-01,2021-03-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5830756,
10.5281/zenodo.5827114,GreenCharge Project Deliverable: D1.1 Data Management Plan,2022-01-07,Horizon 2020,H2020,769016,GreenCharge,H2020-MG-2016-2017,social sciences,late,0.959,2018-09-01,2022-02-28,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/5827114,
10.5281/zenodo.6103164,XLS – D1.2: Data Management Plan – v1.3,2021-12-31,Horizon 2020,H2020,777431,XLS,H2020-INFRADEV-2016-2017,natural sciences,late,1.0,2018-01-01,2021-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6103164,
10.5281/zenodo.5808893,"Data for the ""Investigation of social media metrics with respect to demand modelling for promotional products""",2021-12-29,Other funder,,100018_176349,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5808893,
10.5281/zenodo.5801838,Data Management Plan: Generic Template with Extension for High Performance Measurement and Computing,2021-12-23,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5801838,
10.5281/zenodo.5785696,VigilHate - VIGILANT CITIZENS AGAINST HATE: How to counter bystander apathy and increase citizens' commitment against online hate speech?,2021-12-16,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5785696,
10.5281/zenodo.5783833,INDEX: Gupta dynasty inscriptions,2021-12-15,Other EU,EC,609823,ASIA,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5783833,
10.5281/zenodo.5970387,D6.14 Data management report,2021-12-13,Horizon 2020,H2020,763959,MegaRoller,H2020-LCE-2016-2017,engineering and technology,late,0.987,2018-05-01,2021-12-31,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/5970387,
10.5281/zenodo.5767392,Project DMP - IMPART,2021-12-08,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,mid,0.685,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5767392,
10.5281/zenodo.5750127,SCReLProg (Self and Co-regulation in e-Learning of Computer Programming),2021-12-02,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5750127,
10.5281/zenodo.5749514,Public Deliverable D7.3 Data Management Plan_ CHASS,2021-12-02,Horizon 2020,H2020,955839,CHASS,H2020-MSCA-ITN-2020,natural sciences,early,0.126,2021-06-01,2025-05-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5749514,
10.5281/zenodo.5795276,Data Management Plan v1,2021-12-01,Horizon 2020,H2020,101032024,Smart Fishways,H2020-MSCA-IF-2020,engineering and technology,early,0.108,2021-09-01,2023-12-21,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5795276,
10.5281/zenodo.14506057,Initial data management plan - Public summary,2021-11-30,Horizon 2020,H2020,101000570,VIRTIGATION,H2020-SFS-2018-2020,agricultural sciences,early,0.111,2021-06-01,2025-11-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/14506057,
10.5281/zenodo.6496810,D7.2: DWC - Data Management Plan - M30 update,2021-11-30,Horizon 2020,H2020,820954,DWC,H2020-SC5-2018-2019-2020,natural sciences,late,0.714,2019-06-01,2022-11-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6496810,
10.5281/zenodo.5639428,DMP Template for facility users,2021-11-30,Horizon 2020,H2020,823852,PaNOSC,H2020-INFRAEOSC-2018-2020,natural sciences,late,0.75,2018-12-01,2022-11-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5639428,
10.5281/zenodo.5797977,"A Cross-Sectional Online Survey on Knowledge, Awareness, and Perceptions of Hollywood Smile Among the Saudi Arabia Population",2021-11-24,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,True,public,https://zenodo.org/records/5797977,
10.5281/zenodo.10523196,Handbook of good practices for FAIR data management,2021-11-15,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/10523196,
10.5281/zenodo.18156792,Deliverable 1.15 Data Management Plan,2021-11-11,Horizon 2020,H2020,101021669,CYCLOPES,H2020-SU-SEC-2018-2019-2020,social sciences,early,0.106,2021-05-01,2026-04-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/18156792,
10.5281/zenodo.5653655,JIP1-ORION Data Management Plan,2021-11-08,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,mid,0.671,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5653655,
10.5281/zenodo.5645350,Título do PGD,2021-11-04,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5645350,
10.5281/zenodo.5636122,D-JRP-NOVA Data management plan v3,2021-11-01,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,mid,0.667,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5636122,
10.5281/zenodo.6639553,Data Management Plan,2021-10-30,Horizon 2020,H2020,964591,SMART-electron,H2020-FETOPEN-2018-2020,natural sciences,early,0.125,2021-05-01,2025-04-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6639553,
10.5281/zenodo.5618750,DMP for Hugo Rubio's PhD project,2021-10-29,Horizon 2020,H2020,858358,LIKE,H2020-MSCA-ITN-2019,social sciences,mid,0.52,2019-10-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5618750,
10.5281/zenodo.5613803,DMP of the MoMIR-PPC project,2021-10-29,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,mid,0.666,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5613803,
10.5281/zenodo.5602846,Update 1 of the  Data Management Plan,2021-10-27,Horizon 2020,H2020,862882,IN-FET,H2020-FETOPEN-2018-2020,natural sciences,mid,0.429,2020-01-01,2024-03-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5602846,
10.5281/zenodo.5600183,Facilitated Genome Editing as Responsible Research and Innovation,2021-10-26,Horizon 2020,H2020,765269,IMGENE,H2020-MSCA-ITN-2017,natural sciences,late,1.038,2017-09-01,2021-08-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5600183,
10.5281/zenodo.10423781,ERC Data Management Plan - Coevolution of Life and Planet: role of trace metal availability in the evolution of biogeochemically relevant redox metalloenzymes,2021-10-26,Horizon 2020,H2020,948972,COEVOLVE,ERC-2020-STG,natural sciences,early,0.089,2021-05-01,2026-10-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/10423781,
10.5281/zenodo.5599151,"D2.1 - Data processing, Data Management Plan and GDPR compliance report",2021-10-26,Horizon 2020,H2020,101017549,GenoMed4ALL,H2020-SC1-FA-DTS-2018-2020,natural sciences,early,0.182,2021-01-01,2025-06-30,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/5599151,
10.5281/zenodo.5597132,AD Scientific Index,2021-10-25,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5597132,
10.5281/zenodo.5582636,DEEPICE - Deliverable 5.4: Initial data management plan,2021-10-20,Horizon 2020,H2020,955750,DEEPICE,H2020-MSCA-ITN-2020,natural sciences,early,0.188,2021-01-01,2025-03-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5582636,
10.5281/zenodo.5569449,"BOW project, Deliverable 5.2 (D5.2)  -  Data Management Plan (DMP)",2021-10-14,Horizon 2020,H2020,952183,BOW,H2020-FETPROACT-2019-2020,natural sciences,early,0.238,2020-11-01,2024-10-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5569449,
10.5281/zenodo.5566592,OstData Datenmanagementpläne erstellen und pflegen,2021-10-13,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5566592,
10.5281/zenodo.5566546,Data Management Plan Diagram,2021-10-13,Horizon 2020,H2020,897906,FUNMAT,H2020-MSCA-IF-2019,natural sciences,early,0.214,2020-12-01,2024-12-18,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5566546,
10.5281/zenodo.5562249,UnLIR ANR PRoject,2021-10-11,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5562249,
10.5281/zenodo.5550515,WP9 - D9.2 - Data Management Plan,2021-10-05,Horizon 2020,H2020,101007973,FlyRadar,H2020-MSCA-RISE-2020,engineering and technology,early,0.15,2021-02-01,2025-07-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5550515,
10.5281/zenodo.5545975,PHEMTRONICS Open Research Data Pilot- Data Management Plan,2021-10-02,Horizon 2020,H2020,899598,PHEMTRONICS,H2020-FETOPEN-2018-2020,engineering and technology,mid,0.373,2020-06-01,2023-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5545975,
10.5281/zenodo.14620111,International Center for Ecological Civilization - Project Plan,2021-10-01,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/14620111,
10.5281/zenodo.7985132,VITALISE D1.4 Data Management Plan,2021-09-30,Horizon 2020,H2020,101007990,VITALISE,H2020-INFRAIA-2018-2020,natural sciences,early,0.166,2021-04-01,2024-03-31,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/7985132,
10.5281/zenodo.5534326,STIGMApro Survey,2021-09-28,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5534326,
10.5281/zenodo.7495990,D1.5 Updated Data Management Plan,2021-09-15,Horizon 2020,H2020,101007135,XROTOR,H2020-LC-SC3-2018-2019-2020,engineering and technology,early,0.212,2021-01-01,2024-04-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/7495990,
10.5281/zenodo.5497853,BeONE: Initial Data Management Plan,2021-09-09,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,mid,0.642,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5497853,
10.5281/zenodo.5763388,"DMP OH-EJP, JRP5 TOX-DETECT",2021-09-09,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,mid,0.642,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5763388,
10.5281/zenodo.7457924,MEME DATA MANAGEMENT PLAN,2021-09-03,Horizon 2020,H2020,773830,One Health EJP,H2020-SFS-2016-2017,medical and health sciences,mid,0.639,2018-01-01,2023-09-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/7457924,
10.5281/zenodo.6091414,D8.2. Data Management Plan,2021-08-31,Horizon 2020,H2020,964248,DeDNAed,H2020-FETOPEN-2018-2020,engineering and technology,early,0.143,2021-03-01,2024-08-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6091414,
10.5281/zenodo.5308169,"paperChain D09.5 - ""Final Data Management Plan""",2021-08-31,Horizon 2020,H2020,730305,PAPERCHAIN,H2020-IND-CE-2016-17,engineering and technology,late,1.0,2017-06-01,2021-08-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5308169,
10.5281/zenodo.10684211,Data Management Plan v1.0,2021-08-31,Horizon 2020,H2020,101006430,ROSiE,H2020-SwafS-2018-2020,social sciences,early,0.167,2021-03-01,2024-02-29,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/10684211,
10.5281/zenodo.10556776,D1.4. Initial Data Management Plan,2021-08-31,Horizon 2020,H2020,957185,Mobius,H2020-ICT-2018-20,social sciences,early,0.167,2021-03-01,2024-02-29,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/10556776,
10.5281/zenodo.5566786,"CLS INFRA D1.1 Data Management Plan and Open Research Data Pilot (V1, M6)",2021-08-31,Horizon 2020,H2020,101004984,CLS INFRA,H2020-INFRAIA-2018-2020,humanities,early,0.111,2021-03-01,2025-08-31,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/5566786,
10.5281/zenodo.5343884,HealthyCloud Data Management Plan,2021-08-31,Horizon 2020,H2020,965345,HealthyCloud,H2020-SC1-BHC-2018-2020,natural sciences,early,0.182,2021-03-01,2023-11-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5343884,
10.5281/zenodo.5283832,Restart Data Workbench - DMP,2021-08-27,Horizon 2020,H2020,824603,ACTION,H2020-SwafS-2018-2020,social sciences,late,0.857,2019-02-01,2022-01-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5283832,
10.5281/zenodo.5255194,3Pi project - KU Leuven NBMSI Metadata Standard,2021-08-25,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5255194,
10.5281/zenodo.5182648,Data from Isla Natividad,2021-08-11,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5182648,
10.5281/zenodo.6602163,EGI-ACE D1.2 Data management plan,2021-08-04,Horizon 2020,H2020,101017567,EGI-ACE,H2020-INFRAEOSC-2018-2020,natural sciences,early,0.236,2021-01-01,2023-06-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6602163,
10.5281/zenodo.10670927,MobiDataLab D6.8 Initial Exploitation Plan,2021-07-30,Horizon 2020,H2020,101006879,MobiDataLab,H2020-MG-2018-2019-2020,social sciences,early,0.164,2021-02-01,2024-01-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/10670927,
10.5281/zenodo.5148260,EN-TRACK Data Management Plan,2021-07-30,Horizon 2020,H2020,885395,EN-TRACK,H2020-LC-SC3-2018-2019-2020,natural sciences,early,0.212,2020-11-01,2024-04-30,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/5148260,
10.5281/zenodo.5146076,D1.1 Data Management Plan,2021-07-29,Horizon 2020,H2020,870626,reCreating Europe,H2020-SC6-GOVERNANCE-2018-2019-2020,social sciences,mid,0.485,2020-01-01,2023-03-31,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/5146076,
10.5281/zenodo.5141979,D6.2 Data Management Plan,2021-07-29,Horizon 2020,H2020,101005931,YOUCOUNT,H2020-SwafS-2018-2020,,early,0.163,2021-02-01,2024-01-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5141979,
10.5281/zenodo.7404615,D1.2 - Ethics handbook and data management plan,2021-07-28,Horizon 2020,H2020,872859,REINFORCE,H2020-SwafS-2018-2020,,mid,0.553,2019-12-01,2022-11-30,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/7404615,
10.5281/zenodo.6801039,MobiDataLab D1.4 Data Management Plan V1,2021-07-27,Horizon 2020,H2020,101006879,MobiDataLab,H2020-MG-2018-2019-2020,social sciences,early,0.161,2021-02-01,2024-01-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6801039,
10.5281/zenodo.5139903,ELIXIR-CONVERGE D5.2 Report on the first two DMP processes,2021-07-27,Horizon 2020,H2020,871075,ELIXIR-CONVERGE,H2020-INFRADEV-2018-2020,,mid,0.425,2020-02-01,2023-07-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5139903,
10.5281/zenodo.5141876,Data Management Plan (COESO D.1.2),2021-07-16,Horizon 2020,H2020,101006325,COESO,H2020-SwafS-2018-2020,,early,0.179,2021-01-01,2023-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5141876,
10.5281/zenodo.5094337,D1 sensor design,2021-07-13,Other funder,,31003A_182263,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5094337,
10.5281/zenodo.5079798,D1.1 Delivery of the Data Management Plan,2021-07-07,Horizon 2020,H2020,817806,SUMMER,H2020-BG-2018-2020,natural sciences,mid,0.37,2019-09-01,2024-08-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5079798,
10.5281/zenodo.5079396,"Projekto ""Lietuvos Seimo politinė darbotvarkė ir jos įrėminimas: 1990-2020 m. Seimo stenogramų analizė"" duomenų valdymo planas",2021-07-07,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/5079396,
10.5281/zenodo.19366498,Manuscripts Digital documentation Using Decorative Bookbinding for Dating Medieval Manuscripts,2021-07-06,No funder metadata,,,,,,unknown,,,,,False,,,,0,0,,False,public,https://zenodo.org/records/19366498,
10.5281/zenodo.5075530,OpenAIRE-Nexus,2021-07-06,Horizon 2020,H2020,101017452,OpenAIRE Nexus,H2020-INFRAEOSC-2018-2020,,early,0.204,2021-01-01,2023-06-30,CLOSED,True,False,8,0,0,0,unknown,False,public,https://zenodo.org/records/5075530,https://zenodo.org/api/records/5075530/files/DMPOpenAIRE NEXUS0.json/content
10.5281/zenodo.5119138,D1.2 Initial Data Management Plan,2021-07-02,Horizon 2020,H2020,101017501,RELIANCE,H2020-INFRAEOSC-2018-2020,natural sciences,early,0.2,2021-01-01,2023-06-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5119138,
10.5281/zenodo.6963585,D7.1 First Data Management Plan,2021-06-30,Horizon 2020,H2020,101004746,Polifonia,H2020-SC6-TRANSFORMATIONS-2018-2019-2020,,early,0.148,2021-01-01,2024-04-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6963585,
10.5281/zenodo.5566526,Critical Making: Data Management Plan,2021-06-30,Horizon 2020,H2020,101006285,Critical Making,H2020-SwafS-2018-2020,medical and health sciences,early,0.198,2021-01-01,2023-06-30,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/5566526,
10.5281/zenodo.11221304,D10.5 Data Management Plan,2021-06-30,Horizon 2020,H2020,101006817,AWARD,H2020-DT-ART-2018-2019-2020,engineering and technology,early,0.141,2021-01-01,2024-06-30,SIGNED,False,,,,0,0,,False,public,https://zenodo.org/records/11221304,
10.5281/zenodo.7600223,D8.7 Data management plan (M6),2021-06-30,Horizon 2020,H2020,871477,smashHit,H2020-ICT-2018-20,engineering and technology,mid,0.499,2020-01-01,2022-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/7600223,
10.5281/zenodo.6967394,Data management plan,2021-06-30,Horizon 2020,H2020,101007135,XROTOR,H2020-LC-SC3-2018-2019-2020,engineering and technology,early,0.148,2021-01-01,2024-04-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6967394,
10.5281/zenodo.6876487,Data Management Plan 1st Update (CURE Deliverable D7.5),2021-06-30,Horizon 2020,H2020,870337,CURE,H2020-SPACE-2018-2020,engineering and technology,mid,0.449,2020-01-01,2023-04-30,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6876487,
10.5281/zenodo.6656076,Data Management Plan,2021-06-30,Horizon 2020,H2020,101007216,BEST4Hy,H2020-JTI-FCH-2020-1,engineering and technology,early,0.165,2021-01-01,2023-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6656076,
10.5281/zenodo.6373077,D7.3 - Data Management Plan,2021-06-30,Horizon 2020,H2020,101016577,AI-SPRINT,H2020-ICT-2018-20,natural sciences,early,0.165,2021-01-01,2023-12-31,CLOSED,False,,,,0,0,,True,public,https://zenodo.org/records/6373077,
10.5281/zenodo.6078330,CoActD1.3: Revised Data Management Plan,2021-06-30,Horizon 2020,H2020,873048,CoAct,H2020-SwafS-2018-2020,,mid,0.499,2020-01-01,2022-12-31,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/6078330,
10.5281/zenodo.5047766,Mapping Across OpenAIRE And Argos Data Models And The DMP Common Standard,2021-06-30,Horizon 2020,H2020,777541,OpenAIRE-Advance,H2020-EINFRA-2016-2017,,late,1.106,2018-01-01,2021-02-28,CLOSED,False,,,,0,0,,False,public,https://zenodo.org/records/5047766,
